40000 158802
8644 8843 344.44
15531 15730 618.90
28821 28822 1148.48
15018 15219 598.46
28482 28682 1135.00
38415 38416 1530.80
35341 35342 1408.32
10388 10587 413.96
630 631 25.07
7662 7863 305.33
28006 28007 1116.00
30959 31160 1233.73
22343 22542 890.36
31278 31279 1246.40
31367 31568 1249.99
33808 33809 1347.21
3174 3375 126.50
20176 20177 804.00
3399 3400 135.44
26013 26212 1036.59
33098 33298 1318.95
26755 26956 1066.20
14795 14996 589.60
33626 33825 1339.97
28928 29127 1152.77
7068 7267 281.64
14076 14277 560.93
11229 11230 447.44
8652 8653 344.75
8815 9015 351.26
29079 29080 1158.77
28124 28324 1120.74
38770 38969 1544.98
27315 27516 1088.51
24316 24515 968.98
21251 21452 846.85
17094 17095 681.17
33622 33822 1339.82
24282 24482 967.63
34981 35180 1393.99
33347 33548 1328.89
36921 37122 1471.31
31236 31436 1244.74
17576 17775 700.40
13830 14030 551.11
22862 23061 911.03
26805 27006 1068.17
21818 21819 869.41
11911 12110 474.64
21108 21109 841.13
13107 13307 522.31
26266 26267 1046.67
14741 14742 587.41
25809 26010 1028.48
37655 37855 1500.54
7162 7361 285.40
24667 24867 982.97
2416 2615 96.25
35388 35589 1410.23
10584 10785 421.79
7321 7520 291.73
34899 35099 1390.72
16678 16879 664.62
33380 33581 1330.21
924 925 36.80
38842 39041 1547.83
3048 3247 121.44
20718 20719 825.59
15200 15400 605.72
19376 19575 772.13
11999 12199 478.17
32936 32937 1312.48
18229 18230 726.39
20555 20754 819.11
15765 15964 628.23
39371 39572 1568.95
33888 33889 1350.41
29103 29302 1159.74
12179 12180 485.32
31930 32130 1272.41
2205 2404 87.84
11175 11374 445.32
15979 16178 636.76
38575 38576 1537.20
15330 15529 610.89
30564 30764 1217.98
25310 25311 1008.58
15728 15929 626.77
15793 15794 629.34
37734 37933 1503.69
3908 4108 155.73
11924 11925 475.15
28420 28620 1132.52
236 436 9.39
14993 15192 597.47
8298 8497 330.66
25693 25893 1023.86
36666 36866 1461.13
5844 6045 232.88
7849 8050 312.78
31459 31659 1253.63
28217 28417 1124.43
20539 20540 818.46
30774 30975 1226.36
26975 27175 1074.96
27339 27540 1089.47
30746 30747 1225.21
13786 13985 549.37
24415 24614 972.91
32099 32300 1279.15
1467 1668 58.46
37997 38196 1514.18
15806 15807 629.83
4263 4462 169.86
20535 20736 818.33
17118 17119 682.13
11371 11570 453.13
24359 24560 970.72
8217 8417 327.43
27673 27872 1102.75
38672 38673 1541.05
12414 12415 494.66
1394 1395 55.54
10052 10053 400.54
22237 22436 886.12
8096 8297 322.63
31328 31529 1248.43
26689 26890 1063.56
11245 11445 448.10
4684 4883 186.64
31072 31272 1238.21
24128 24329 961.51
19707 19906 785.31
2183 2184 86.98
3707 3908 147.73
32290 32489 1286.74
35062 35261 1397.20
31281 31480 1246.53
37460 37661 1492.78
33321 33521 1327.84
4968 5167 197.97
29610 29809 1179.93
19072 19272 760.01
301 502 12.00
16021 16220 638.41
6950 6951 276.94
6630 6830 264.19
28802 28803 1147.72
22861 22862 910.98
39988 39989 1587.91
4328 4527 172.46
6885 7084 274.35
31951 31952 1273.23
27004 27203 1076.08
35415 35614 1411.26
7129 7130 284.07
38744 38944 1543.95
31427 31428 1252.33
22169 22170 883.42
19295 19296 768.88
9430 9629 375.76
12366 12567 492.80
19937 19938 794.47
12 13 0.44
20519 20718 817.67
25141 25340 1001.86
7454 7654 297.03
25019 25219 996.99
38365 38366 1528.83
37776 37975 1505.37
33307 33308 1327.26
32466 32666 1293.76
35887 36086 1430.08
36912 37113 1470.95
15392 15393 613.36
25384 25385 1011.54
17660 17661 703.72
31703 31704 1263.34
15444 15643 615.42
9371 9372 373.42
10171 10370 405.31
21726 21926 865.78
38247 38448 1524.14
32551 32552 1297.14
37316 37515 1487.03
12897 12898 513.92
17920 18119 714.10
25132 25331 1001.50
29832 30032 1188.79
18009 18209 717.64
16678 16877 664.60
37236 37437 1483.85
35243 35442 1404.41
22641 22840 902.22
32132 32331 1280.45
11637 11838 463.73
2942 3141 117.23
17023 17222 678.34
29939 30140 1193.08
16171 16371 644.42
3707 3907 147.72
16040 16240 639.18
25918 25919 1032.81
10785 10786 429.77
3898 3899 155.31
18808 19009 749.49
29619 29820 1180.31
22180 22381 883.89
5962 6163 237.60
21412 21613 853.26
13679 13878 545.09
13440 13641 535.58
17948 17949 715.21
10892 11091 434.03
8233 8432 328.06
3998 4197 159.32
6811 6812 271.38
30300 30500 1207.45
18564 18763 739.77
24697 24698 984.15
32598 32797 1299.03
2374 2375 94.59
3728 3929 148.57
22 221 0.85
38272 38473 1525.14
25128 25329 1001.36
32842 33042 1308.74
27666 27865 1102.47
18980 19179 756.35
25512 25513 1016.63
33687 33887 1342.42
30642 30842 1221.07
30576 30577 1218.44
33021 33022 1315.85
768 968 30.61
3065 3066 122.11
14088 14288 561.40
10693 10893 426.11
11997 12197 478.09
10214 10215 406.99
22271 22470 887.48
36267 36466 1445.22
4849 5050 193.23
13836 14035 551.34
6890 7090 274.56
10253 10453 408.57
5536 5736 220.61
4738 4937 188.80
31960 32160 1273.61
16914 17113 674.01
23122 23123 921.39
36850 37049 1468.45
306 507 12.20
33374 33573 1329.95
39673 39874 1580.97
12042 12241 479.85
185 385 7.38
29243 29443 1165.32
10659 10859 424.75
31818 32019 1267.94
3996 4197 159.26
136 137 5.40
25383 25583 1011.52
39285 39486 1565.51
14526 14727 578.87
203 404 8.08
1400 1600 55.79
3854 4055 153.58
28335 28336 1129.13
16518 16717 658.23
19206 19407 765.35
39456 39656 1572.31
2871 3071 114.40
20661 20862 823.34
17499 17698 697.32
21677 21876 863.81
21835 22035 870.11
21428 21429 853.87
13670 13671 544.72
39331 39531 1567.34
2670 2671 106.37
37503 37504 1494.47
2217 2418 88.34
6713 6914 267.52
33784 33985 1346.31
31838 32037 1268.72
15689 15890 625.21
14529 14730 578.99
4564 4764 181.88
16340 16540 651.15
31876 31877 1270.23
14356 14555 572.08
36411 36610 1450.95
3383 3583 134.82
33870 33871 1349.69
5740 5939 228.73
30074 30275 1198.45
1980 2180 78.91
17924 18124 714.27
9739 9940 388.11
25005 25006 996.41
5920 5921 235.89
22823 23024 909.49
3766 3965 150.07
22839 23040 910.13
19332 19531 770.37
24071 24270 959.21
21388 21389 852.30
34037 34038 1356.34
14912 15112 594.24
1897 2098 75.60
25013 25212 996.74
15383 15584 613.03
13419 13619 534.73
24546 24747 978.17
13648 13847 543.85
32994 33194 1314.82
25560 25759 1018.56
25406 25606 1012.41
39466 39667 1572.72
38028 38029 1515.38
28170 28369 1122.57
3583 3584 142.77
7678 7877 305.95
20403 20602 813.03
16923 17122 674.37
6288 6487 250.56
32191 32192 1282.80
27540 27740 1097.47
3642 3643 145.10
26209 26409 1044.41
7952 8151 316.88
19027 19228 758.22
26088 26287 1039.59
1852 2051 73.78
31757 31958 1265.53
446 447 17.74
8210 8410 327.15
17602 17802 701.42
263 463 10.47
18558 18758 739.54
39016 39017 1554.75
12244 12443 487.90
27970 28169 1114.60
6324 6524 252.01
15451 15650 615.70
26648 26848 1061.91
36390 36391 1450.13
25352 25353 1010.26
20149 20349 802.94
14568 14769 580.55
14230 14429 567.04
36373 36573 1449.47
30838 31037 1228.87
2276 2477 90.70
34569 34770 1377.59
34649 34650 1380.73
4991 4992 198.88
27212 27213 1084.36
14127 14327 562.96
31439 31639 1252.83
37880 37881 1509.49
26731 26732 1065.21
8484 8685 338.09
18522 18723 738.11
35296 35496 1406.54
9760 9959 388.93
5918 6118 235.83
32264 32265 1285.69
32694 32695 1302.83
39541 39542 1575.69
10614 10615 422.93
35640 35841 1420.25
640 641 25.47
24549 24748 978.27
29599 29798 1179.52
15528 15529 618.77
17443 17643 695.09
20533 20732 818.23
23633 23634 941.74
35773 35774 1425.54
24231 24232 965.57
19641 19840 782.67
5054 5254 201.39
37977 37978 1513.37
11740 11940 467.84
1456 1655 58.00
36386 36387 1449.97
30470 30671 1214.23
3252 3253 129.56
16265 16464 648.14
21924 22123 873.66
12865 13065 512.66
4608 4808 183.61
7528 7728 299.99
2143 2344 85.41
25435 25635 1013.57
10824 10825 431.30
27142 27343 1081.62
35332 35532 1407.98
6491 6690 258.65
26526 26727 1057.07
36080 36279 1437.77
23500 23501 936.45
29279 29478 1166.75
6028 6229 240.21
28966 29166 1154.30
14474 14673 576.77
27472 27672 1094.75
26557 26758 1058.31
18183 18384 724.61
26770 26971 1066.80
22996 22997 916.38
6874 7073 273.91
6725 6924 267.98
670 870 26.69
26562 26763 1058.51
28712 28913 1144.18
30908 31108 1231.68
8988 9187 358.17
5162 5362 205.71
21107 21306 841.10
35894 35895 1430.35
25521 25722 1017.02
27436 27637 1093.32
9483 9683 377.89
36027 36028 1435.64
23659 23858 942.79
36925 36926 1471.44
1296 1497 51.65
17744 17943 707.09
21533 21733 858.09
16388 16587 653.06
31798 31799 1267.14
16834 17034 670.82
37550 37750 1496.37
8549 8550 340.66
17890 18091 712.92
20325 20526 809.96
2565 2764 102.21
24748 24949 986.22
10914 11114 434.92
30483 30484 1214.72
17630 17831 702.55
15785 15986 629.05
30756 30955 1225.62
1496 1696 59.61
20301 20302 808.97
3648 3847 145.35
20735 20736 826.27
9899 10099 394.47
5575 5776 222.18
7241 7441 288.54
26755 26955 1066.19
33266 33467 1325.65
9181 9382 365.88
15226 15425 606.73
33522 33721 1335.84
11964 12164 476.77
13118 13318 522.75
8874 8875 353.60
30807 31007 1227.64
17128 17329 682.56
8591 8791 342.36
15283 15482 609.01
15181 15380 604.96
18154 18155 723.42
7720 7721 307.62
6607 6808 263.28
3343 3542 133.21
26852 27052 1070.04
24789 24988 987.84
7093 7094 282.63
26160 26360 1042.48
30913 31114 1231.89
3892 3893 155.07
19539 19738 778.62
5258 5458 209.52
233 234 9.25
33016 33217 1315.68
26933 27134 1073.29
18782 18981 748.46
14396 14596 573.69
19284 19485 768.47
26638 26837 1061.50
18502 18702 737.30
29360 29559 1169.99
34283 34284 1366.15
12846 13045 511.89
23631 23832 941.69
13484 13685 537.34
19436 19635 774.50
32155 32354 1281.37
5495 5695 218.97
14073 14273 560.80
21716 21916 865.38
38076 38077 1517.30
27426 27427 1092.89
14764 14964 588.35
9125 9126 363.61
26372 26573 1050.94
28329 28530 1128.92
35183 35384 1402.06
4861 5062 193.71
13113 13312 522.54
36761 36961 1464.93
24970 25171 995.07
33701 33702 1342.96
8049 8250 320.75
10409 10608 414.77
7059 7258 281.28
30410 30611 1211.83
28994 29195 1155.43
4271 4471 170.19
16670 16671 664.27
34434 34435 1372.16
33240 33439 1324.59
16353 16554 651.68
11962 12162 476.69
36762 36963 1464.98
18419 18619 733.98
34814 35014 1387.32
38855 39054 1548.35
11262 11461 448.77
15760 15961 628.05
28979 29178 1154.81
32408 32409 1291.42
11494 11695 458.04
13657 13658 544.20
37928 38128 1511.43
10741 10941 428.03
24152 24351 962.45
12340 12341 491.73
32085 32286 1278.59
12086 12285 481.61
21081 21280 840.06
25696 25895 1023.97
29601 29801 1179.58
24703 24903 984.41
19921 20121 793.85
22802 23002 908.64
33340 33541 1328.61
10924 10925 435.30
36022 36221 1435.45
20328 20529 810.08
32711 32712 1303.51
23355 23356 930.68
3282 3483 130.79
15063 15262 600.24
11985 12185 477.61
2974 2975 118.50
10390 10589 414.04
33965 34164 1353.50
27269 27469 1086.66
22613 22614 901.09
8572 8771 341.59
35911 36111 1431.05
6717 6917 267.67
27052 27251 1078.00
2967 2968 118.22
15685 15884 625.03
23630 23631 941.62
10770 10771 429.17
28991 29191 1155.30
29470 29670 1174.37
13444 13643 535.72
39875 39876 1586.78
27533 27534 1097.17
21820 22020 869.51
20067 20266 799.65
27002 27201 1076.00
13153 13353 524.15
28264 28464 1126.31
5942 6141 236.78
35926 35927 1431.63
10048 10249 400.41
9228 9229 367.70
12506 12507 498.34
23657 23858 942.73
1110 1310 44.23
39348 39549 1568.03
26378 26579 1051.18
22886 23085 911.99
21435 21636 854.18
14843 14844 591.46
25981 26180 1035.34
11111 11311 442.77
20764 20963 827.44
26601 26802 1060.04
25313 25512 1008.71
5853 6054 233.24
2626 2826 104.63
19377 19578 772.19
2097 2297 83.56
32198 32399 1283.11
27742 27941 1105.51
15588 15589 621.17
22288 22289 888.15
11133 11334 443.66
25398 25597 1012.11
4800 4999 191.27
19749 19949 787.00
791 990 31.52
37617 37816 1499.01
30496 30695 1215.25
16591 16792 661.17
5515 5516 219.75
12810 12811 510.44
5974 6173 238.06
1112 1313 44.32
13289 13290 529.54
1237 1437 49.28
1262 1461 50.27
21553 21753 858.89
24713 24913 984.81
2639 2839 105.15
17784 17785 708.68
29795 29994 1187.33
31175 31376 1242.34
24042 24242 958.06
23385 23386 931.88
22674 22675 903.53
22638 22837 902.10
18287 18488 728.74
10117 10316 403.15
28953 28954 1153.76
3023 3222 120.44
25338 25339 1009.70
17184 17383 684.78
20318 20517 809.66
38832 38833 1547.42
5014 5213 199.78
29432 29633 1172.86
28536 28735 1137.15
36758 36957 1464.80
15107 15108 601.99
32192 32193 1282.84
23337 23537 929.98
23511 23712 936.92
2204 2405 87.82
10538 10737 419.93
15255 15455 607.90
20524 20525 817.86
11405 11406 454.45
14430 14631 575.03
26031 26231 1037.32
1636 1637 65.16
6434 6635 256.39
36554 36753 1456.67
13987 14186 557.38
35209 35408 1403.05
21305 21306 848.98
4234 4433 168.70
32846 32847 1308.88
2243 2244 89.35
16122 16123 642.44
14937 15137 595.24
6224 6424 248.01
33075 33275 1318.03
553 752 22.03
6241 6441 248.69
20064 20065 799.52
38088 38287 1517.79
16371 16372 652.37
28646 28845 1141.52
21770 21971 867.55
26884 27085 1071.33
35729 35929 1423.80
32191 32390 1282.81
31432 31633 1252.56
34222 34423 1363.74
3868 4069 154.14
35056 35256 1396.97
16353 16354 651.65
7711 7911 307.28
32179 32380 1282.35
20335 20536 810.36
27293 27494 1087.63
25747 25748 1026.00
14485 14684 577.21
5400 5599 215.18
22905 23106 912.77
20607 20806 821.16
15296 15495 609.53
28672 28872 1142.57
34202 34203 1362.91
3679 3880 146.61
38755 38955 1544.39
25130 25330 1001.43
34212 34413 1363.34
34061 34260 1357.31
2841 2842 113.18
14033 14233 559.20
27639 27640 1101.38
16098 16298 641.50
17740 17940 706.94
38186 38386 1521.72
14511 14712 578.27
4945 4946 197.04
39003 39203 1554.25
29958 30158 1193.83
28491 28492 1135.34
7834 7835 312.15
23958 24157 954.72
33660 33859 1341.33
23303 23502 928.61
22125 22126 881.66
20767 20966 827.56
8387 8586 334.22
5539 5738 220.72
14619 14818 582.54
31085 31284 1238.72
13977 14176 556.98
5975 6175 238.11
33365 33565 1329.60
28412 28613 1132.21
18121 18122 722.10
24092 24291 960.05
1807 1808 71.97
16257 16456 647.82
26823 26824 1068.86
29219 29419 1164.36
34758 34759 1385.09
19808 20007 789.32
34898 35097 1390.67
13997 14196 557.78
29679 29880 1182.71
6555 6756 261.23
36886 36887 1469.88
36290 36491 1446.16
16225 16424 646.54
31096 31097 1239.15
9598 9799 382.50
16400 16600 653.54
37998 37999 1514.21
35096 35295 1398.56
39210 39411 1562.51
27255 27455 1086.10
17149 17348 683.38
30044 30243 1197.23
5833 5834 232.41
19756 19757 787.26
28128 28329 1120.91
2779 2980 110.76
13739 13938 547.49
28610 28611 1140.07
22550 22551 898.60
647 846 25.76
30550 30751 1217.43
4780 4781 190.47
22868 23068 911.28
6181 6380 246.31
28676 28876 1142.73
23697 23896 944.31
10923 10924 435.26
17511 17710 697.80
31261 31462 1245.75
24977 24978 995.32
16224 16425 646.52
7807 8008 311.10
2197 2397 87.56
22672 22872 903.47
17425 17624 694.36
10245 10444 408.24
28536 28537 1137.14
18597 18598 741.08
9826 10027 391.56
22994 23195 916.33
29007 29207 1155.91
37310 37510 1486.80
10258 10458 408.77
2644 2645 105.33
27879 28080 1110.98
16439 16639 655.08
6482 6483 258.28
31893 32092 1270.92
13061 13261 520.47
13427 13626 535.04
23664 23863 942.99
33234 33235 1324.34
16038 16039 639.08
32029 32230 1276.35
24690 24691 983.87
22034 22235 878.05
17001 17202 677.48
16966 17166 676.10
5916 6115 235.74
5368 5569 213.93
20428 20629 814.05
16571 16572 660.34
3333 3534 132.83
11494 11693 458.02
4979 4980 198.40
31803 31804 1267.31
7882 8081 314.08
29120 29321 1160.44
12714 12914 506.65
32051 32052 1277.20
36698 36898 1462.41
34731 34931 1384.03
725 926 28.90
3961 4161 157.85
30519 30718 1216.17
23237 23238 925.96
7447 7448 296.73
9961 10161 396.95
26126 26127 1041.10
2558 2757 101.93
14838 15037 591.27
341 542 13.60
2889 3089 115.12
33486 33685 1334.40
30734 30735 1224.73
34804 35003 1386.91
27125 27126 1080.91
25795 25996 1027.95
8173 8174 325.68
15984 16185 636.98
39740 39940 1583.64
36191 36391 1442.22
562 762 22.40
4040 4041 160.96
9785 9986 389.95
1809 2008 72.06
28027 28226 1116.85
18160 18161 723.66
13179 13378 525.18
35344 35545 1408.47
3770 3971 150.25
37887 38087 1509.79
24821 25021 989.10
12323 12324 491.05
29430 29431 1172.75
617 618 24.55
4490 4689 178.91
13527 13728 539.06
36955 36956 1472.64
179 180 7.12
38242 38442 1523.93
39390 39591 1569.71
12198 12199 486.08
18956 18957 755.38
29353 29554 1169.73
21898 21899 872.61
4601 4801 183.33
4978 5177 198.37
36806 37006 1466.70
940 1139 37.45
28232 28432 1125.03
12743 12943 507.81
6470 6471 257.80
4068 4269 162.11
29841 30041 1189.15
11314 11515 450.87
18145 18345 723.08
9557 9756 380.84
3877 4078 154.50
28469 28470 1134.46
31459 31658 1253.62
30126 30127 1200.50
2355 2356 93.83
27238 27439 1085.43
17797 17798 709.20
31489 31490 1254.81
39758 39957 1584.35
2231 2432 88.90
31381 31580 1250.53
15685 15686 625.02
36117 36318 1439.27
37244 37245 1484.14
33874 33875 1349.85
22934 23134 913.92
37872 38071 1509.18
6181 6182 246.30
30357 30558 1209.74
22469 22668 895.37
14265 14464 568.44
4873 5073 194.18
38228 38428 1523.37
24476 24477 975.34
34152 34352 1360.96
2203 2402 87.76
31993 32193 1274.93
39446 39447 1571.89
10278 10279 409.55
8157 8357 325.06
17456 17656 695.61
21445 21644 854.56
25976 26177 1035.16
31130 31330 1240.53
34687 34888 1382.28
13309 13310 530.34
7417 7618 295.56
36155 36356 1440.79
37275 37476 1485.41
23262 23263 926.96
24668 24868 983.01
19553 19754 779.20
3260 3460 129.90
4672 4871 186.16
35941 35942 1432.23
15406 15407 613.89
4190 4390 166.98
13566 13567 540.59
30514 30715 1215.99
1004 1204 39.99
13692 13693 545.60
34434 34634 1372.18
6951 7151 277.00
31416 31616 1251.91
2859 3060 113.93
19054 19254 759.29
18577 18777 740.30
21027 21228 837.92
21175 21375 843.83
18796 18797 749.01
17868 18069 712.04
29216 29417 1164.25
6587 6788 262.51
29241 29442 1165.25
14964 15165 596.33
16129 16130 642.72
36977 37176 1473.53
22215 22416 885.26
27237 27437 1085.38
17004 17203 677.58
8683 8684 345.99
34548 34748 1376.74
3474 3475 138.41
370 569 14.74
22341 22542 890.30
36876 36877 1469.48
14602 14801 581.86
11217 11218 446.96
31884 31885 1270.55
8694 8893 346.44
32447 32646 1292.99
10364 10564 413.01
27490 27691 1095.48
8537 8738 340.21
3115 3315 124.13
5622 5821 224.01
36422 36622 1451.40
17115 17116 682.01
26958 27159 1074.29
13438 13637 535.48
22634 22835 901.96
4898 5097 195.17
39690 39891 1581.65
27593 27594 1099.57
706 707 28.11
9591 9592 382.19
36299 36500 1446.52
16964 17163 676.01
33925 34126 1351.92
13638 13837 543.45
21123 21323 841.75
29014 29213 1156.18
16084 16285 640.95
3299 3498 131.45
29854 30053 1189.66
8398 8599 334.68
32341 32342 1288.77
24664 24665 982.83
13442 13641 535.64
37845 38046 1508.12
10427 10628 415.51
16320 16519 650.34
16622 16821 662.36
36063 36263 1437.10
7808 7809 311.11
10088 10288 402.00
6790 6791 270.57
4756 4956 189.53
28721 28722 1144.51
34044 34244 1356.64
10711 10912 426.84
34329 34530 1368.02
26486 26487 1055.44
1076 1277 42.88
9170 9171 365.41
36416 36615 1451.15
35074 35274 1397.69
38277 38478 1525.34
439 440 17.46
366 565 14.58
5980 6181 238.32
908 1107 36.17
29626 29827 1180.59
3466 3467 138.09
10204 10404 406.61
29725 29925 1184.54
26082 26282 1039.36
15669 15869 624.40
10113 10313 403.00
22637 22837 902.07
2287 2288 91.11
35638 35837 1420.15
2769 2969 110.35
23294 23494 928.26
19173 19374 764.06
9097 9098 362.49
13671 13872 544.79
11309 11310 450.64
25413 25414 1012.67
21259 21459 847.16
2187 2386 87.15
283 483 11.27
22147 22148 882.54
35888 36089 1430.14
26927 27128 1073.05
34228 34428 1363.97
1521 1720 60.60
8863 9064 353.19
33009 33209 1315.39
31863 32063 1269.73
20732 20733 826.15
37771 37970 1505.17
25297 25298 1008.06
19588 19787 780.58
36826 37026 1467.50
14434 14633 575.17
7569 7570 301.61
8955 8956 356.84
24107 24307 960.66
31783 31984 1266.57
11595 11795 462.07
26762 26961 1066.46
36699 36700 1462.43
39488 39489 1573.57
8820 8821 351.44
9883 9884 393.81
21234 21435 846.17
22442 22641 894.29
29204 29205 1163.74
19266 19267 767.72
23236 23237 925.92
7483 7684 298.20
24825 25024 989.25
9890 10090 394.11
1686 1885 67.17
13325 13526 531.01
26530 26731 1057.23
21103 21302 840.94
